#Steps Energy
68300 -8551.2
68400 -8551.2
68500 -8551.2
68600 -8551.2
68700 -8551.2
68800 -8551.2
68900 -8551.2
69000 -8551.2
69100 -8551.2
69200 -8551.2
69300 -8551.2
69400 -8551.2
69500 -8551.2
69600 -8551.2
69700 -8551.2
69800 -8545.6
69900 -8551.2
70000 -8551.2
70100 -8551.2
70200 -8551.2
70300 -8551.2
70400 -8551.2
70500 -8551.2
70600 -8545.6
70700 -8545.6
70800 -8545.6
70900 -8540
71000 -8540
71100 -8540
71200 -8540
71300 -8540
71400 -8545.6
71500 -8545.6
71600 -8545.6
71700 -8545.6
71800 -8545.6
71900 -8545.6
72000 -8545.6
72100 -8540
72200 -8540
72300 -8540
72400 -8545.6
72500 -8545.6
72600 -8545.6
72700 -8545.6
72800 -8545.6
72900 -8545.6
73000 -8545.6
73100 -8545.6
73200 -8545.6
73300 -8545.6
73400 -8545.6
73500 -8545.6
73600 -8540
73700 -8540
73800 -8540
73900 -8540
74000 -8540
74100 -8534.4
74200 -8528.8
74300 -8528.8
74400 -8528.8
74500 -8534.4
74600 -8534.4
74700 -8528.8
74800 -8528.8
74900 -8534.4
75000 -8534.4
75100 -8528.8
75200 -8528.8
75300 -8528.8
75400 -8534.4
75500 -8534.4
75600 -8534.4
75700 -8534.4
75800 -8534.4
75900 -8534.4
76000 -8540
76100 -8540
76200 -8540
76300 -8540
76400 -8540
76500 -8540
76600 -8540
76700 -8540
76800 -8540
76900 -8540
77000 -8545.6
77100 -8545.6
77200 -8545.6
77300 -8545.6
77400 -8545.6
77500 -8545.6
77600 -8545.6
77700 -8545.6
77800 -8540
77900 -8540
78000 -8534.4
78100 -8534.4
78200 -8534.4
78300 -8534.4
78400 -8534.4
78500 -8534.4
78600 -8528.8
78700 -8534.4
78800 -8534.4
78900 -8534.4
79000 -8534.4
79100 -8534.4
79200 -8534.4
79300 -8528.8
79400 -8528.8
79500 -8534.4
79600 -8534.4
79700 -8534.4
79800 -8534.4
79900 -8528.8
80000 -8534.4
80100 -8534.4
80200 -8534.4
80300 -8534.4
80400 -8534.4
80500 -8540
80600 -8540
80700 -8540
80800 -8540
80900 -8545.6
81000 -8545.6
81100 -8540
81200 -8540
81300 -8540
81400 -8540
81500 -8540
81600 -8540
81700 -8545.6
81800 -8545.6
81900 -8545.6
82000 -8545.6
82100 -8545.6
82200 -8545.6
82300 -8545.6
82400 -8545.6
82500 -8545.6
82600 -8545.6
82700 -8545.6
82800 -8545.6
82900 -8545.6
83000 -8545.6
83100 -8545.6
83200 -8545.6
83300 -8545.6
83400 -8545.6
83500 -8545.6
83600 -8545.6
83700 -8551.2
83800 -8551.2
83900 -8545.6
84000 -8545.6
84100 -8545.6
84200 -8545.6
84300 -8545.6
84400 -8545.6
84500 -8545.6
84600 -8545.6
84700 -8545.6
84800 -8545.6
84900 -8545.6
85000 -8545.6
85100 -8545.6
85200 -8545.6
85300 -8545.6
85400 -8545.6
85500 -8545.6
85600 -8545.6
85700 -8545.6
85800 -8545.6
85900 -8545.6
86000 -8545.6
86100 -8545.6
86200 -8545.6
86300 -8545.6
86400 -8540
86500 -8540
86600 -8545.6
86700 -8545.6
86800 -8545.6
86900 -8545.6
87000 -8545.6
87100 -8545.6
87200 -8545.6
87300 -8545.6
87400 -8540
87500 -8540
87600 -8540
87700 -8540
87800 -8540
87900 -8540
88000 -8540
88100 -8540
88200 -8534.4
88300 -8528.8
88400 -8528.8
88500 -8528.8
88600 -8528.8
88700 -8528.8
88800 -8528.8
88900 -8528.8
89000 -8528.8
89100 -8528.8
89200 -8528.8
89300 -8528.8
89400 -8528.8
89500 -8528.8
89600 -8528.8
89700 -8528.8
89800 -8528.8
89900 -8528.8
90000 -8528.8
90100 -8528.8
90200 -8528.8
90300 -8528.8
90400 -8526.4
90500 -8526.4
90600 -8526.4
90700 -8526.4
90800 -8540
90900 -8540
91000 -8540
91100 -8540
91200 -8540
91300 -8545.6
91400 -8545.6
91500 -8545.6
91600 -8545.6
91700 -8545.6
91800 -8545.6
91900 -8540
92000 -8540
92100 -8540
92200 -8540
92300 -8540
92400 -8540
92500 -8540
92600 -8540
92700 -8534.4
92800 -8534.4
92900 -8528.8
93000 -8528.8
93100 -8528.8
93200 -8528.8
93300 -8528.8
93400 -8534.4
93500 -8534.4
93600 -8534.4
93700 -8534.4
93800 -8534.4
93900 -8534.4
94000 -8534.4
94100 -8534.4
94200 -8534.4
94300 -8534.4
94400 -8523.2
94500 -8523.2
94600 -8523.2
94700 -8523.2
94800 -8523.2
94900 -8523.2
95000 -8523.2
95100 -8523.2
95200 -8523.2
95300 -8528.8
95400 -8528.8
95500 -8528.8
95600 -8528.8
95700 -8528.8
95800 -8523.2
95900 -8523.2
96000 -8523.2
96100 -8523.2
96200 -8523.2
96300 -8523.2
96400 -8528.8
96500 -8534.4
96600 -8534.4
96700 -8534.4
96800 -8534.4
96900 -8534.4
97000 -8534.4
97100 -8534.4
97200 -8534.4
97300 -8534.4
97400 -8534.4
97500 -8534.4
97600 -8534.4
97700 -8528.8
97800 -8528.8
97900 -8528.8
98000 -8528.8
98100 -8528.8
98200 -8528.8
98300 -8528.8
98400 -8528.8
98500 -8523.2
98600 -8523.2
98700 -8523.2
98800 -8523.2
98900 -8523.2
99000 -8523.2
99100 -8523.2
99200 -8523.2
99300 -8523.2
99400 -8523.2
99500 -8523.2
99600 -8523.2
99700 -8523.2
99800 -8523.2
99900 -8523.2
100000 -8528.8
100100 -8534.4
100200 -8528.8
100300 -8534.4
100400 -8534.4
100500 -8534.4
100600 -8534.4
100700 -8534.4
100800 -8534.4
100900 -8534.4
101000 -8540
101100 -8540
101200 -8540
101300 -8540
101400 -8540
101500 -8540
101600 -8540
101700 -8540
101800 -8540
101900 -8540
102000 -8540
102100 -8540
102200 -8540
102300 -8540
102400 -8540
102500 -8540
102600 -8540
102700 -8534.4
102800 -8540
102900 -8540
103000 -8534.4
103100 -8523.2
103200 -8523.2
103300 -8523.2
103400 -8523.2
103500 -8523.2
103600 -8523.2
103700 -8523.2
103800 -8528.8
103900 -8528.8
104000 -8528.8
104100 -8534.4
104200 -8534.4
104300 -8534.4
104400 -8534.4
104500 -8534.4
104600 -8540
104700 -8540
104800 -8540
104900 -8540
105000 -8540
105100 -8540
105200 -8540
105300 -8540
105400 -8545.6
105500 -8545.6
105600 -8545.6
105700 -8545.6
105800 -8545.6
105900 -8545.6
106000 -8545.6
106100 -8545.6
106200 -8545.6
106300 -8545.6
106400 -8545.6
106500 -8545.6
106600 -8551.2
106700 -8551.2
106800 -8551.2
106900 -8551.2
107000 -8551.2
107100 -8545.6
107200 -8545.6
107300 -8545.6
107400 -8545.6
107500 -8545.6
107600 -8545.6
107700 -8545.6
107800 -8545.6
107900 -8545.6
108000 -8545.6
108100 -8551.2
108200 -8551.2
108300 -8551.2
108400 -8551.2
108500 -8551.2
108600 -8551.2
108700 -8551.2
108800 -8551.2
108900 -8551.2
109000 -8540
109100 -8540
109200 -8540
109300 -8540
109400 -8540
109500 -8540
109600 -8540
109700 -8540
109800 -8540
109900 -8545.6
110000 -8545.6
110100 -8545.6
110200 -8540
110300 -8540
110400 -8540
110500 -8540
110600 -8540
110700 -8540
110800 -8540
110900 -8540
111000 -8540
111100 -8540
111200 -8540
111300 -8540
111400 -8540
111500 -8540
111600 -8540
111700 -8540
111800 -8534.4
111900 -8528.8
112000 -8528.8
112100 -8523.2
112200 -8523.2
112300 -8523.2
112400 -8523.2
112500 -8523.2
112600 -8523.2
112700 -8523.2
112800 -8523.2
112900 -8523.2
113000 -8523.2
113100 -8517.6
113200 -8517.6
113300 -8517.6
113400 -8523.2
113500 -8528.8
113600 -8528.8
113700 -8528.8
113800 -8528.8
113900 -8528.8
114000 -8528.8
114100 -8528.8
114200 -8528.8
114300 -8528.8
114400 -8528.8
114500 -8528.8
114600 -8528.8
114700 -8528.8
114800 -8528.8
114900 -8528.8
115000 -8528.8
115100 -8528.8
115200 -8528.8
115300 -8540
115400 -8540
115500 -8540
115600 -8540
115700 -8540
115800 -8534.4
115900 -8534.4
116000 -8534.4
116100 -8534.4
116200 -8534.4
116300 -8534.4
116400 -8534.4
116500 -8540
116600 -8540
116700 -8540
116800 -8540
116900 -8540
117000 -8534.4
117100 -8534.4
117200 -8534.4
117300 -8534.4
117400 -8534.4
117500 -8534.4
117600 -8534.4
117700 -8534.4
117800 -8534.4
117900 -8534.4
118000 -8534.4
118100 -8534.4
118200 -8534.4
118300 -8534.4
118400 -8534.4
118500 -8534.4
118600 -8540
118700 -8540
118800 -8540
118900 -8540
119000 -8540
119100 -8540
119200 -8540
119300 -8545.6
119400 -8545.6
119500 -8540
119600 -8540
119700 -8540
119800 -8534.4
119900 -8534.4
120000 -8534.4
120100 -8534.4
120200 -8534.4
120300 -8540
120400 -8534.4
120500 -8534.4
120600 -8534.4
120700 -8534.4
120800 -8534.4
120900 -8534.4
121000 -8534.4
121100 -8534.4
121200 -8534.4
121300 -8534.4
121400 -8534.4
121500 -8534.4
121600 -8534.4
121700 -8528.8
121800 -8523.2
121900 -8523.2
122000 -8523.2
122100 -8523.2
122200 -8523.2
122300 -8523.2
122400 -8528.8
122500 -8528.8
122600 -8528.8
122700 -8528.8
122800 -8528.8
122900 -8523.2
123000 -8523.2
123100 -8523.2
123200 -8523.2
123300 -8523.2
123400 -8523.2
123500 -8523.2
123600 -8528.8
123700 -8523.2
123800 -8523.2
123900 -8523.2
124000 -8523.2
124100 -8517.6
124200 -8517.6
124300 -8517.6
124400 -8517.6
124500 -8517.6
124600 -8517.6
124700 -8517.6
124800 -8517.6
124900 -8517.6
125000 -8517.6
125100 -8517.6
125200 -8517.6
125300 -8523.2
125400 -8523.2
125500 -8523.2
125600 -8523.2
125700 -8528.8
125800 -8528.8
125900 -8528.8
126000 -8528.8
126100 -8534.4
126200 -8536.8
126300 -8534.4
126400 -8534.4
126500 -8534.4
126600 -8534.4
126700 -8534.4
126800 -8534.4
126900 -8534.4
127000 -8542.4
127100 -8542.4
127200 -8548
127300 -8548
127400 -8556
127500 -8556
127600 -8556
127700 -8556
127800 -8556
127900 -8558.4
128000 -8558.4
128100 -8572
128200 -8572
128300 -8566.4
128400 -8566.4
128500 -8566.4
128600 -8572
128700 -8572
128800 -8572
128900 -8572
129000 -8572
129100 -8572
129200 -8572
129300 -8572
129400 -8572
129500 -8560.8
129600 -8566.4
129700 -8580
129800 -8580
129900 -8580
130000 -8580
130100 -8580
130200 -8580
130300 -8580
130400 -8580
130500 -8580
130600 -8580
130700 -8580
130800 -8580
130900 -8580
131000 -8580
131100 -8580
131200 -8580
131300 -8580
131400 -8580
131500 -8580
131600 -8580
131700 -8580
131800 -8580
131900 -8580
132000 -8574.4
132100 -8585.6
132200 -8585.6
132300 -8585.6
132400 -8585.6
132500 -8580
132600 -8580
132700 -8585.6
132800 -8585.6
132900 -8585.6
133000 -8585.6
133100 -8585.6
133200 -8585.6
133300 -8585.6
133400 -8585.6
133500 -8585.6
133600 -8585.6
133700 -8585.6
133800 -8585.6
133900 -8585.6
134000 -8585.6
134100 -8585.6
134200 -8585.6
134300 -8585.6
134400 -8585.6
134500 -8574.4
134600 -8574.4
134700 -8574.4
134800 -8574.4
134900 -8574.4
135000 -8574.4
135100 -8574.4
135200 -8574.4
135300 -8574.4
135400 -8574.4
135500 -8574.4
135600 -8574.4
135700 -8593.6
135800 -8593.6
135900 -8593.6
136000 -8593.6
136100 -8593.6
136200 -8593.6
136300 -8593.6
136400 -8593.6
136500 -8593.6
136600 -8593.6
136700 -8593.6
136800 -8593.6
136900 -8593.6
137000 -8593.6
137100 -8593.6
137200 -8593.6
137300 -8593.6
137400 -8588
137500 -8588
137600 -8588
137700 -8588
137800 -8588
137900 -8588
138000 -8588
138100 -8588
138200 -8588
138300 -8588
138400 -8588
138500 -8588
138600 -8588
138700 -8588
138800 -8576.8
138900 -8582.4
139000 -8582.4
139100 -8582.4
139200 -8582.4
139300 -8576.8
139400 -8576.8
139500 -8576.8
139600 -8576.8
139700 -8576.8
139800 -8576.8
139900 -8576.8
140000 -8576.8
140100 -8582.4
140200 -8582.4
140300 -8582.4
140400 -8582.4
140500 -8582.4
140600 -8588
140700 -8588
140800 -8588
140900 -8588
141000 -8588
141100 -8588
141200 -8582.4
141300 -8582.4
141400 -8582.4
141500 -8582.4
141600 -8582.4
141700 -8582.4
141800 -8582.4
141900 -8582.4
142000 -8582.4
142100 -8582.4
142200 -8582.4
142300 -8582.4
142400 -8582.4
142500 -8582.4
142600 -8582.4
142700 -8582.4
142800 -8582.4
142900 -8582.4
143000 -8582.4
143100 -8582.4
143200 -8588
143300 -8588
143400 -8588
143500 -8593.6
143600 -8593.6
143700 -8593.6
143800 -8593.6
143900 -8593.6
144000 -8593.6
144100 -8593.6
144200 -8593.6
144300 -8593.6
144400 -8593.6
144500 -8593.6
144600 -8593.6
144700 -8593.6
144800 -8593.6
144900 -8593.6
145000 -8593.6
145100 -8593.6
145200 -8593.6
145300 -8593.6
145400 -8593.6
145500 -8593.6
145600 -8593.6
145700 -8593.6
145800 -8593.6
145900 -8593.6
146000 -8593.6
146100 -8593.6
146200 -8593.6
146300 -8593.6
146400 -8593.6
146500 -8593.6
146600 -8593.6
146700 -8593.6
146800 -8593.6
146900 -8593.6
147000 -8593.6
147100 -8588
147200 -8588
147300 -8588
147400 -8593.6
147500 -8593.6
147600 -8593.6
147700 -8593.6
147800 -8593.6
147900 -8593.6
148000 -8593.6
148100 -8593.6
148200 -8593.6
148300 -8588
148400 -8588
148500 -8588
148600 -8588
148700 -8588
148800 -8588
148900 -8588
149000 -8588
149100 -8588
149200 -8593.6
149300 -8593.6
149400 -8593.6
149500 -8593.6
149600 -8593.6
149700 -8593.6
149800 -8593.6
149900 -8593.6
150000 -8593.6
150100 -8593.6
150200 -8593.6
150300 -8593.6
150400 -8593.6
150500 -8588
150600 -8588
150700 -8588
150800 -8588
150900 -8588
151000 -8588
151100 -8588
151200 -8588
151300 -8593.6
151400 -8593.6
151500 -8593.6
151600 -8593.6
151700 -8593.6
151800 -8593.6
151900 -8593.6
152000 -8593.6
152100 -8593.6
152200 -8593.6
152300 -8593.6
152400 -8599.2
152500 -8599.2
152600 -8599.2
152700 -8593.6
152800 -8593.6
152900 -8593.6
153000 -8593.6
153100 -8593.6
153200 -8593.6
153300 -8593.6
153400 -8593.6
153500 -8588
153600 -8588
153700 -8588
153800 -8588
153900 -8588
154000 -8588
154100 -8588
154200 -8593.6
154300 -8593.6
154400 -8593.6
154500 -8593.6
154600 -8593.6
154700 -8593.6
154800 -8593.6
154900 -8593.6
155000 -8593.6
155100 -8593.6
155200 -8593.6
155300 -8599.2
155400 -8599.2
155500 -8599.2
155600 -8599.2
155700 -8599.2
155800 -8599.2
155900 -8599.2
156000 -8599.2
156100 -8599.2
156200 -8599.2
156300 -8599.2
156400 -8599.2
156500 -8599.2
156600 -8599.2
156700 -8599.2
156800 -8599.2
156900 -8599.2
157000 -8599.2
157100 -8593.6
157200 -8593.6
157300 -8593.6
157400 -8593.6
157500 -8593.6
157600 -8599.2
157700 -8599.2
157800 -8599.2
157900 -8599.2
158000 -8599.2
158100 -8599.2
158200 -8599.2
158300 -8599.2
158400 -8593.6
158500 -8593.6
158600 -8588
158700 -8588
158800 -8588
158900 -8582.4
159000 -8582.4
159100 -8588
159200 -8593.6
159300 -8593.6
159400 -8593.6
159500 -8593.6
159600 -8593.6
159700 -8593.6
159800 -8593.6
159900 -8593.6
160000 -8593.6
160100 -8593.6
160200 -8593.6
160300 -8593.6
160400 -8591.2
160500 -8591.2
160600 -8591.2
160700 -8591.2
160800 -8591.2
160900 -8604.8
161000 -8604.8
161100 -8604.8
161200 -8604.8
161300 -8604.8
161400 -8604.8
161500 -8604.8
161600 -8604.8
161700 -8604.8
161800 -8604.8
161900 -8604.8
162000 -8604.8
162100 -8604.8
162200 -8604.8
162300 -8604.8
162400 -8599.2
162500 -8599.2
162600 -8599.2
162700 -8599.2
162800 -8599.2
162900 -8599.2
163000 -8599.2
163100 -8599.2
163200 -8599.2
163300 -8599.2
163400 -8599.2
163500 -8599.2
163600 -8599.2
163700 -8599.2
163800 -8599.2
163900 -8599.2
164000 -8599.2
